      1 Acinetobacter ursingii
      1 Alcaligenes faecalis
      1 Bacillus aerius
      1 Bacillus seohaeanensis
      1 Bacillus sp. IHB B 3411
      1 bacterium AL3ER-282
      1 bacterium BM0395
      1 bacterium M6-36
      1 Carnobacterium maltaromaticum
      1 Desemzia incerta
      1 Enterobacter cloacae complex sp.
      1 Enterobacteriaceae bacterium
      1 Enterobacter sp.
      1 Enterobacter sp. JA11
      1 Enterobacter sp. JA20
      1 Enterococcus sp.
      1 Enterococcus sp. F57
      1 Escherichia sp.
      1 Escherichia sp. EMB 339
      1 Firmicutes bacterium
      1 gamma proteobacterium Sflu5
      1 Gracilibacillus sp.
      1 Lactobacillus sp.
      1 Lactobacillus sp. T17/4F
      1 Listeria innocua
      1 Listeria ivanovii
      1 Micrococcus sp.
      1 Pseudomonas segetis
      1 Pseudomonas sp. 7021
      1 Pseudomonas sp. Oy-Go5
      1 Pseudomonas sp. P1-5
      1 Pseudomonas sp. SD12(2010)
      1 Pseudomonas sp. SRZ19
      1 Roseomonas sp.
      1 Salmonella enterica subsp. enterica serovar Infantis
      1 Salmonella enterica subsp. enterica serovar Nchanga
      1 Salmonella sp.
      1 Salmonella sp. 812
      1 Salmonella sp. C12
      1 Salmonella sp. NL5
      1 Salmonella sp. Sal1209
      1 Staphylococcus sp. sw0106-31
      1 swine manure bacterium RT-5D
      2 Bacillus shackletonii
      2 Bacillus sp. B20
      2 Bacillus sp. B2-7
      2 Bacillus sp. PSu5_8
      2 Bacillus subtilis;Bacillus sp. B18;Bacillus sp. FZ-3
      2 Bacillus subtilis subsp. inaquosorum
      2 Cronobacter sakazakii
      2 Enterococcus faecium
      2 Escherichia sp. SOD-7317
      2 Lactobacillus algidus
      2 Listeria grayi
      2 Pseudomonas psychrophila
      2 Salmonella enterica subsp. enterica serovar Bonn
      2 Salmonella enterica subsp. enterica serovar Kentucky
      2 Salmonella enterica subsp. enterica serovar Pullorum
      2 Salmonella enterica subsp. enterica serovar Singapore
      2 Shigella sp.
      2 Staphylococcus equorum
      2 Staphylococcus sp. NCCP-536
      3 Bacillus sp. ZH-42
      3 Enterobacter asburiae
      3 Pseudomonas mosselii
      3 Rhizobium leguminosarum
      4 Escherichia coli O157
      4 Trabulsiella odontotermitis
      5 Bacillus tequilensis
      5 bacterium
      5 Citrobacter freundii
      5 Lactobacillus delbrueckii
      5 Pseudomonas sp.
      5 Pseudomonas sp. BUP6
      6 Gracilibacillus dipsosauri
      6 Shigella sonnei
      6 Staphylococcus aureus 08BA02176
      7 Acinetobacter tandoii
      7 Bacillus licheniformis
      7 Escherichia coli str. 'clone D i14'
      7 Escherichia fergusonii
      7 Salmonella enterica subsp. arizonae
      7 Shigella boydii
      7 Shigella flexneri 2a
      8 Bacillus marisflavi
      8 Pseudomonas stutzeri
      9 Bacillus subtilis subsp. stercoris
      9 Salmonella enterica
     10 Enterobacter cloacae
     10 Staphylococcus felis
     10 Staphylococcus sp. V41-PCA-E14
     11 Pseudomonas sp. MDAZOXVIE199c
     13 Staphylococcus sp.
     14 Escherichia coli ATCC 25922
     14 Escherichia sp. E4742
     14 Pseudomonas putida
     16 Salmonella enterica subsp. enterica serovar Enteritidis
     20 Bacillus sp. M4U3P1
     20 Bacillus subtilis subsp. subtilis
     21 Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S
     50 Shigella flexneri
    104 Salmonella enterica subsp. enterica
    105 Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120008
    109 Salmonella enterica subsp. enterica serovar Kaapstad
    112 Shigella flexneri 5a str. M90T
    153 Pseudomonas aeruginosa
    256 Bacillus sp. (in: Bacteria)
    338 Enterococcus faecalis
    378 Staphylococcus aureus subsp. aureus
    509 Lactobacillus fermentum
    904 Bacillus subtilis
   1527 Escherichia coli
   1688 Staphylococcus aureus
   2256 Listeria monocytogenes
   3364 Salmonella enterica subsp. enterica serovar Indiana
