      1 Acidovorax sp.
      1 Acidovorax sp. CPO 4.0017
      1 Acinetobacter colistiniresistens
      1 Acinetobacter gyllenbergii
      1 Acinetobacter sp. ERGS5:05
      1 Acinetobacter sp. LR32
      1 Alphaproteobacteria bacterium IP-52G
      1 Aquincola sp.
      1 Archangiaceae bacterium 0558-ZXW146
      1 bacterium 409
      1 bacterium H09
      1 bacterium Q10
      1 bacterium W13C26
      1 Beijerinckiaceae bacterium
      1 Bhargavaea indica
      1 Bradyrhizobium sp.
      1 Bradyrhizobium sp. BR3331
      1 Bradyrhizobium yuanmingense
      1 Brucella sp.
      1 Burkholderiaceae bacterium BHJ29.2e
      1 Caulobacter sp. CB296
      1 Chelatococcus composti
      1 Chelatococcus sp. TKE5A
      1 Comamonadaceae bacterium R042
      1 Diaphorobacter oryzae
      1 Erythrobacter jejuensis
      1 Erythrobacter sp. 8.048
      1 Gordonia sp.
      1 Granulicatella adiacens
      1 Herbaspirillum sp. NCCP-1254
      1 Kaistia granuli
      1 Micromonospora sp. 5-171
      1 Micromonospora sp. MSSRFM158
      1 Micromonospora sp. SB2-9
      1 Mumia sp.
      1 Mycolicibacterium setense
      1 Nitrobacter hamburgensis X14
      1 Novosphingobium aromaticivorans
      1 Pseudochelatococcus sp. B6
      1 Pseudomonas balearica
      1 Pseudomonas marginalis
      1 Pseudomonas sp. LS39(2013)
      1 Pseudorhodoplanes sinuspersici
      1 Pseudoxanthomonas japonensis
      1 Pseudoxanthomonas sp. NR 4-01
      1 Rhizobium sp. FML-4
      1 Rhizorhabdus argentea
      1 Rhodococcus jostii
      1 Selenomonas noxia
      1 Simplicispira metamorpha
      1 Sphingobium abikonense
      1 Sphingomonas dokdonensis
      1 Sphingomonas hankyongensis
      1 Sphingomonas paucimobilis
      1 Sphingomonas sp. HEXBA01
      1 Sphingomonas sp. HP4T
      1 Sphingomonas sp. JL47
      1 Sphingomonas sp. PAMC 26567
      1 Sphingomonas sp. PC5.28
      1 Sphingomonas sp. PXM
      1 Sphingomonas sp. S-2
      1 Sphingomonas sp. VC40;Bradyrhizobiaceae bacterium VC46
      1 Sphingomonas sp. W1-2-3
      1 Sphingopyxis sp. AG11
      1 Streptococcus parasanguinis
      1 uncultured Alphaproteobacteria bacterium
      1 uncultured Porphyrobacter sp.
      1 uncultured Ralstonia sp.
      1 Veillonella sp.
      1 Xenophilus arseniciresistens
      2 Acidovorax sp. MG62
      2 Acinetobacter calcoaceticus
      2 Acinetobacter sp. BAB-5789
      2 bacterium E10
      2 Bradyrhizobium sp. CTS21
      2 Brevundimonas sp. PVC(72hr)2
      2 Caulobacter daechungensis
      2 Caulobacter sp.
      2 Lutibaculum sp.
      2 Massilia varians
      2 Rhizobiales bacterium
      2 Rothia mucilaginosa
      2 Sphingomonas sp. JJ-A5
      2 Sphingomonas sp. UBH4
      2 uncultured Acidobacterium sp.
      2 uncultured Rhizobiales bacterium
      2 Variovorax gossypii
      2 Variovorax sp. HOT11
      2 Xanthobacter autotrophicus
      3 Acinetobacter lwoffii
      3 Alphaproteobacteria bacterium
      3 Cupriavidus sp. 110518_136_C_D10
      3 Luteimonas sp. 402B3_12ACASO
      3 Mycobacterium sp.
      3 Sphingomonas sp. G8
      3 Sphingomonas sp. MZ031080H
      4 Cupriavidus sp.
      4 Methylorubrum aminovorans
      4 Methylorubrum extorquens
      4 Microbacterium saccharophilum
      4 Microbacterium sp.
      4 Pseudomonas putida
      4 Sphingomonas melonis
      4 Sphingomonas sanxanigenens
      4 Sphingomonas yabuuchiae
      4 Streptococcus pneumoniae
      5 Caulobacter vibrioides
      5 Ralstonia mannitolilytica
      5 Sphingobium sp.
      5 Sphingomonas sp. V3M15
      6 bacterium N06
      6 Bosea sp. Tri-49
      6 Campylobacter concisus
      6 Hephaestia caeni
      6 Sphingomonas sp. MK331
      6 uncultured proteobacterium
      7 Microbacterium oxydans
      7 Mycobacterium gordonae
      7 Novosphingobium sp.
      7 Paracoccus marcusii
      7 Pseudoxanthobacter soli
      7 Sphingomonas sp. A23MC3
      9 Micromonospora sp.
     10 Stenotrophomonas sp. BUAP-P46
     10 uncultured Pseudomonas sp.
     11 Sphingomonas sp. 3-7
     11 Stenotrophomonas maltophilia
     12 Acidovorax temperans
     12 Rhodopseudomonas palustris
     13 bacterium E1-17
     13 Bosea thiooxidans
     13 Sphingomonas sp. 4(22-10)
     15 Bradyrhizobium elkanii
     19 Acidovorax sp. R-25076
     21 Methyloversatilis universalis
     21 Rhodopseudomonas faecalis
     24 Moraxella osloensis
     30 bacterium 28S325
     30 Oryza sativa Indica Group
     31 Brevundimonas sp.
     31 Sphingomonas koreensis
     37 Acinetobacter johnsonii
     41 Sphingobium yanoikuyae
     48 Comamonadaceae bacterium
     61 Sphingomonas sp.
     63 Acinetobacter modestus
     69 Bradyrhizobium centrosematis
     85 Acidovorax delafieldii
     85 Bradyrhizobium sp. C20-2420
     87 Myxococcales bacterium
     89 Pseudoxanthomonas indica
    102 Pseudoxanthomonas sp.
    103 Methylobacterium sp.
    126 Acinetobacter sp. WCHA55
    149 Sphingomonas trueperi
    170 Burkholderiaceae bacterium
    177 Sphingomonas changbaiensis
    179 Acinetobacter junii
    193 uncultured Sphingomonas sp.
    307 Ottowia sp. NPG-11
    534 Acinetobacter parvus
   1376 bacterium
   1593 uncultured bacterium
